@relation 'spambase_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0_clustered'

@attribute Instance_number numeric
@attribute '0.348word_freq_857+0.348word_freq_415+0.32 word_freq_direct+0.317word_freq_technology+0.312word_freq_telnet...' numeric
@attribute -0.272word_freq_your-0.252capital_run_length_longest-0.248word_freq_000-0.236char_freq_$-0.235word_freq_order... numeric
@attribute -0.445capital_run_length_longest-0.372capital_run_length_total-0.292char_freq_(-0.285capital_run_length_average+0.248word_freq_you... numeric
@attribute 0.403word_freq_original+0.394word_freq_1999+0.304word_freq_pm-0.295word_freq_font+0.246word_freq_cs... numeric
@attribute -0.534word_freq_meeting-0.332word_freq_will-0.31word_freq_lab-0.27word_freq_our+0.256word_freq_font... numeric
@attribute '-0.303word_freq_font-0.299word_freq_business-0.299char_freq_;+0.29 word_freq_addresses-0.274word_freq_credit...' numeric
@attribute -0.43word_freq_font-0.406char_freq_;+0.284capital_run_length_average-0.254word_freq_000-0.247word_freq_meeting... numeric
@attribute -0.323word_freq_edu-0.305word_freq_you-0.257word_freq_cs-0.239char_freq_!+0.237word_freq_internet... numeric
@attribute -0.368word_freq_edu-0.35word_freq_cs+0.291word_freq_make-0.28word_freq_our-0.258word_freq_remove... numeric
@attribute 0.359word_freq_cs+0.353word_freq_edu-0.289word_freq_re-0.265word_freq_pm-0.262char_freq_!... numeric
@attribute '0.326word_freq_email+0.262word_freq_will+0.258word_freq_all-0.248word_freq_george+0.23 word_freq_hpl...' numeric
@attribute '-0.355word_freq_money-0.305word_freq_free-0.262word_freq_make+0.257word_freq_re+0.24 char_freq_!...' numeric
@attribute '-0.334word_freq_parts+0.314word_freq_address+0.27 word_freq_mail-0.259word_freq_hp+0.254word_freq_will...' numeric
@attribute 0.529word_freq_data+0.345char_freq_[-0.246word_freq_people-0.219word_freq_hp-0.198word_freq_hpl... numeric
@attribute 0.399word_freq_table-0.361word_freq_project+0.272word_freq_re+0.223word_freq_order-0.22word_freq_will... numeric
@attribute -0.428word_freq_address+0.373word_freq_george-0.307word_freq_mail-0.297word_freq_report+0.255word_freq_conference... numeric
@attribute -0.504word_freq_table+0.359char_freq_[-0.277word_freq_report-0.261word_freq_project+0.246char_freq_!... numeric
@attribute -0.453word_freq_3d-0.403word_freq_project-0.332word_freq_parts-0.243word_freq_re+0.225word_freq_free... numeric
@attribute -0.686word_freq_3d+0.428word_freq_parts-0.187word_freq_lab+0.167word_freq_people+0.167word_freq_address... numeric
@attribute -0.602word_freq_conference+0.532word_freq_project+0.258char_freq_#-0.17word_freq_3d+0.168word_freq_make... numeric
@attribute 0.447word_freq_address-0.388char_freq_#-0.295word_freq_conference-0.284word_freq_re-0.275word_freq_mail... numeric
@attribute '-0.43char_freq_#-0.327word_freq_address-0.256word_freq_over-0.247word_freq_conference+0.24 capital_run_length_average...' numeric
@attribute 0.407word_freq_conference+0.407char_freq_!+0.387word_freq_project+0.339word_freq_table+0.284word_freq_free... numeric
@attribute -0.326word_freq_mail-0.321char_freq_(-0.31word_freq_internet+0.261char_freq_[-0.26word_freq_free... numeric
@attribute -0.404word_freq_people-0.357word_freq_money-0.298word_freq_email+0.294word_freq_report+0.253word_freq_000... numeric
@attribute '0.45 word_freq_table+0.386word_freq_make-0.315word_freq_all-0.283word_freq_report+0.227word_freq_000...' numeric
@attribute 0.335word_freq_email-0.323word_freq_over-0.269word_freq_mail+0.255word_freq_re+0.249word_freq_data... numeric
@attribute 0.412char_freq_#-0.306word_freq_free+0.261word_freq_data+0.254word_freq_pm+0.218word_freq_all... numeric
@attribute 0.433word_freq_internet-0.293word_freq_order-0.28word_freq_remove-0.279word_freq_mail+0.237char_freq_[... numeric
@attribute -0.493word_freq_credit+0.312word_freq_data-0.297char_freq_(-0.285char_freq_[+0.276word_freq_internet... numeric
@attribute -0.363word_freq_credit-0.3word_freq_free+0.288word_freq_order+0.283word_freq_business-0.282word_freq_data... numeric
@attribute 0.397char_freq_!+0.331word_freq_over-0.318word_freq_000+0.279word_freq_receive-0.268word_freq_credit... numeric
@attribute 0.367word_freq_our-0.297word_freq_order-0.262word_freq_all+0.253word_freq_report+0.244word_freq_email... numeric
@attribute 0.359word_freq_remove-0.343word_freq_our+0.297word_freq_over+0.258capital_run_length_average+0.244word_freq_report... numeric
@attribute -0.431word_freq_pm-0.303word_freq_order-0.285word_freq_free+0.282word_freq_original-0.269word_freq_people... numeric
@attribute -0.518word_freq_will+0.336word_freq_make-0.27word_freq_parts-0.24word_freq_pm-0.209word_freq_cs... numeric
@attribute -0.431word_freq_all-0.265word_freq_business+0.264char_freq_$-0.252word_freq_re+0.242word_freq_pm... numeric
@attribute 0.338word_freq_your+0.272word_freq_george-0.266word_freq_make+0.221word_freq_cs+0.215char_freq_$... numeric
@attribute '-0.431word_freq_original+0.275word_freq_receive-0.255char_freq_$+0.249word_freq_pm+0.23 word_freq_edu...' numeric
@attribute '-0.326word_freq_business+0.29 word_freq_cs-0.284word_freq_email-0.275word_freq_edu+0.234word_freq_85...' numeric
@attribute '-0.433word_freq_business-0.343word_freq_you+0.308word_freq_our+0.27 char_freq_$+0.253word_freq_re...' numeric
@attribute '0.437capital_run_length_total+0.338word_freq_85-0.24word_freq_addresses+0.24 word_freq_business-0.225word_freq_your...' numeric
@attribute '0.389capital_run_length_total-0.274word_freq_85+0.242word_freq_mail-0.241word_freq_650+0.24 word_freq_cs...' numeric
@attribute 0.441word_freq_you-0.361word_freq_receive-0.294word_freq_money+0.276word_freq_make+0.265word_freq_hpl... numeric
@attribute -0.543word_freq_edu+0.383word_freq_cs+0.378word_freq_1999-0.302word_freq_original+0.204word_freq_000... numeric
@attribute 0.551word_freq_your-0.391word_freq_you+0.262word_freq_font-0.26word_freq_receive-0.246char_freq_;... numeric
@attribute 0.508word_freq_font-0.459char_freq_;+0.335word_freq_hpl-0.309word_freq_85-0.202word_freq_your... numeric
@attribute -0.547word_freq_000+0.532word_freq_addresses+0.289char_freq_$-0.215word_freq_order-0.183word_freq_email... numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
1932,-0.322205,0.999418,-0.535251,-0.20612,0.334134,0.644351,0.435291,-0.919269,-1.094518,0.034144,1.041947,0.468131,-0.263884,0.564816,0.301348,0.521469,-0.58688,0.541742,0.168471,-0.029758,0.408231,-0.30564,-0.201318,-0.28768,0.665314,-1.001378,-0.501513,0.891867,0.59954,-0.172053,0.601822,-0.59295,-1.491298,0.355861,-0.150861,1.026217,-1.259867,-0.091624,0.597949,-0.32185,0.605598,-0.192459,-0.316894,-0.529995,-1.156673,-0.295401,0.065704,-0.14308,0,cluster0
1933,-0.998542,-1.058033,0.399259,0.10036,-0.265021,0.258525,-0.397012,-0.504221,0.318293,-0.083871,0.818343,0.356915,0.398917,0.432278,-0.094381,-0.122437,-0.391605,0.126088,0.19399,-0.362051,0.281467,0.130113,-0.474105,0.332366,0.116069,-0.587574,-0.324709,0.163892,-0.02333,0.04489,0.132078,0.329801,-0.111263,-0.227708,0.379808,-0.380428,0.024519,0.454061,-0.049911,-0.340975,0.012064,0.611684,0.462601,0.456708,-0.049175,-0.000882,-0.262488,0.239449,1,cluster2
1934,-1.423753,-4.993835,-7.604539,-3.615409,-3.016254,-1.444769,5.806145,-2.397929,-1.946086,-3.130841,2.395481,0.689905,1.582923,-0.428915,2.144006,1.091354,1.500945,-0.696542,1.237844,1.547676,0.471934,3.607903,1.305532,3.870316,0.239945,-0.00577,-0.381622,2.617864,1.43525,3.217495,-2.022303,-1.261562,1.472482,2.733098,-0.646612,0.447976,1.706655,-1.069225,-0.183835,-0.981912,0.41261,-0.776712,-1.026522,-0.64124,0.972731,-0.504451,0.294172,-0.581404,1,cluster2
1935,-1.009109,-0.949608,1.19914,0.139098,0.346467,-0.022738,-0.027428,-0.0931,-0.249198,-0.097133,-0.614559,0.352609,-0.465279,0.364672,-0.357116,0.130341,-0.431778,-0.021152,-0.087491,-0.166433,0.468892,-0.246672,-0.915917,0.639142,-0.448073,0.17806,-1.328971,-0.222355,-0.01863,0.726852,-0.092891,0.337129,0.026848,0.532238,0.155769,-0.276535,0.205022,1.031315,-0.302183,-0.318914,-0.21929,-0.193062,0.376699,-0.181086,-0.294211,1.02484,-0.4044,0.151396,1,cluster2
1936,1.300313,-0.195044,0.110198,0.978722,0.30971,-0.187451,-0.439982,-0.320621,0.580595,-0.169292,0.420151,0.056869,-0.743203,0.240326,-0.421917,1.172275,0.076583,-0.295551,0.078205,0.656769,0.012979,-0.500109,-1.983868,0.407758,0.671567,1.653054,-0.885467,-0.59253,-0.651424,0.610955,0.106911,0.909267,1.508328,0.976548,-0.445765,1.685441,0.587473,1.049953,-0.436132,-0.305463,0.208159,0.701756,-0.84408,1.514373,0.528919,0.811191,-0.867004,0.687238,0,cluster0
1937,-1.08329,-1.400575,0.906554,-0.346011,0.036949,-0.629675,0.052316,0.161374,-2.093888,-2.053016,0.660336,-0.075104,-0.091234,0.012276,-0.981231,-1.310015,-0.830503,0.690669,-0.634738,-0.776612,-0.233975,0.041974,-0.690905,1.533425,-0.118334,0.75218,0.13293,-0.840073,-1.946069,0.248587,0.195326,0.505489,-0.378479,2.054076,0.129987,-0.774573,-1.018297,-0.384233,-0.086666,0.860004,0.820634,-0.115717,0.54162,1.29201,-0.442824,0.438778,-0.404491,-0.321505,1,cluster2
1938,-0.491168,1.103484,0.08794,-0.251392,0.585275,0.235063,0.368438,-0.124216,-0.242608,0.320199,0.158507,0.11326,0.454792,-0.040005,0.165287,-0.483395,0.30888,-0.080955,0.010982,-0.008413,-0.427191,0.35928,-0.070025,-0.176551,-0.233873,-0.184204,-0.411857,0.155283,-0.459223,-0.157927,-0.34071,-0.061962,-0.31222,0.145918,-0.10317,0.377813,0.465823,-0.592288,0.150274,-0.112664,-0.269771,-0.078811,0.344564,-0.046121,-0.026834,-0.519696,-0.010115,0.139049,0,cluster0
1939,0.00638,0.736846,-0.602083,-0.148984,0.193893,0.127083,0.051172,1.064559,0.001453,0.504461,-0.523723,0.770853,-0.549754,-0.697024,-0.340435,0.143593,0.126698,-0.122687,-0.218989,0.082419,0.455477,-0.036643,-0.312913,-0.461012,-0.143416,0.263961,-0.144759,-0.136289,0.522198,0.440558,-0.095046,-0.341468,-0.204084,-0.229354,0.104171,0.084826,0.035023,-0.742627,0.478875,0.119681,0.062181,-0.029886,0.188017,-0.388369,0.50939,-0.140147,-0.395648,-0.562975,0,cluster0
1940,-0.114461,2.222418,0.204585,-1.405406,0.949784,1.239077,1.318227,1.320854,-0.250789,0.203037,-1.584854,-1.36944,1.236738,-1.090035,0.486951,2.243691,-0.192,1.273979,0.348316,0.594096,-1.018022,1.183018,-0.233694,0.045427,-0.428305,-0.012478,0.49299,0.986132,-0.162634,-0.420806,0.889501,0.411532,1.052622,0.200061,0.811924,-0.752224,-0.731076,0.99416,0.5916,-0.146954,0.022674,0.473001,-0.263504,0.818851,-0.370345,0.026841,-0.052877,-0.166194,0,cluster1
1941,0.086857,2.596869,-2.039532,-0.441857,-1.258469,0.933256,1.171855,2.062736,0.739406,-0.448617,-1.087854,-2.699833,-2.545629,8.165022,-2.501768,-2.510219,2.269801,0.902194,-0.539943,-2.139753,-0.074764,-2.05024,0.650273,-3.510936,-1.453617,0.129248,3.273239,3.55296,-0.82386,3.955379,-3.903566,-0.715289,1.313774,0.434411,3.557663,1.287488,-1.840328,1.875004,-1.163268,0.078217,-0.563876,-0.815794,-0.818677,0.688391,-0.758547,-0.461565,0.739041,-0.57211,0,cluster0
1942,-0.114461,2.222418,0.204585,-1.405406,0.949784,1.239077,1.318227,1.320854,-0.250789,0.203037,-1.584854,-1.36944,1.236738,-1.090035,0.486951,2.243691,-0.192,1.273979,0.348316,0.594096,-1.018022,1.183018,-0.233694,0.045427,-0.428305,-0.012478,0.49299,0.986132,-0.162634,-0.420806,0.889501,0.411532,1.052622,0.200061,0.811924,-0.752224,-0.731076,0.99416,0.5916,-0.146954,0.022674,0.473001,-0.263504,0.818851,-0.370345,0.026841,-0.052877,-0.166194,0,cluster1
1943,-0.605266,0.961588,0.878608,-0.233594,0.701913,0.3171,0.182303,-0.500751,0.219508,-0.225917,0.013848,0.235007,0.244683,0.34466,0.236389,-0.263159,0.073893,-0.155551,-0.029008,-0.134145,-0.316139,0.272425,-0.396655,0.379731,-0.32011,-0.085846,-0.306758,-0.072829,-0.27123,-0.10551,-0.327332,-0.153132,-0.528768,-0.160817,0.20911,-0.021146,0.667039,-0.498342,-0.007577,0.357419,-0.98506,-0.027168,-0.042165,0.648662,0.68479,-1.248576,0.279874,0.485979,0,cluster0
1944,-0.489393,0.967078,0.581822,-0.707583,-0.19831,0.440866,0.084985,-0.305948,-0.46956,-0.421898,-0.021214,-0.125719,-0.074624,0.050331,0.199232,0.234199,-0.173819,0.266181,0.089684,0.009992,-0.008561,0.206799,-0.13093,-0.017807,0.128016,-0.438616,-0.360079,-0.066005,0.088924,0.055097,-0.029325,-0.477955,-0.399709,-0.21986,-0.158094,0.51948,-0.027887,0.048949,0.082196,0.30824,-0.102675,0.064804,0.004361,0.059984,0.193496,-0.65182,0.177895,0.290823,0,cluster0
1945,-0.677773,-1.072047,1.095806,-0.207998,-2.270186,-1.544763,0.612819,-0.901814,1.519196,2.220042,-1.063833,-1.837029,-0.142177,-0.679202,-1.178368,2.032903,0.874212,0.034537,-0.413658,1.590226,1.113552,-0.575221,-0.852039,-1.090671,0.015842,4.484532,1.34183,1.334261,0.50377,0.485579,3.292706,-0.072911,2.010431,0.192922,-2.527367,4.549802,-3.190004,-2.810646,-1.088025,-1.734758,-2.065615,-0.063905,0.365839,1.001745,-0.053025,-0.688822,0.175723,1.881393,0,cluster0
1946,-0.470514,0.74718,0.128198,-0.478182,-0.166298,0.250145,0.170024,0.312684,-0.194633,0.122232,0.001919,0.043792,0.015238,-0.104366,-0.125049,-0.193853,-0.216285,0.042858,0.335314,-0.123914,0.065714,0.402702,-0.251565,0.086624,0.131858,-0.291058,-0.179193,0.211084,0.143482,0.100669,-0.051036,-0.012641,-0.138451,-0.335925,-0.176467,0.45472,0.112615,-0.105205,0.139137,0.589768,0.626719,0.103242,0.155761,-0.741046,-0.058375,-0.291507,0.061255,0.048645,1,cluster2
1947,-1.043094,-3.082584,0.942385,0.560556,-0.260702,-2.964924,1.49669,1.68949,-0.430691,1.222223,-1.185007,1.639312,0.154303,0.820574,1.010812,1.128712,0.193153,-0.596171,-0.123477,0.181941,1.085159,-1.206965,0.207598,-0.521862,-0.517601,-0.61944,-0.28933,0.735978,0.783502,-1.397945,-0.080421,-0.016121,0.80434,0.061843,0.162121,0.794993,-0.453397,-0.013936,-0.146133,-0.421026,0.243113,-0.528214,0.61615,0.61822,-0.172296,0.036543,-0.072745,0.045044,1,cluster2
1948,-0.665901,0.122164,0.525826,0.75701,0.144628,-0.556516,-0.158166,-0.358804,-0.375537,-1.699412,-0.078802,-0.855471,0.193656,-0.764168,0.471785,-0.205425,0.169212,0.800516,0.355121,0.39878,-0.581415,0.796654,1.187796,-0.568306,0.753347,-1.377195,-1.418063,-0.52924,-0.203016,0.291987,-1.095884,-0.216168,0.038413,-0.709432,0.033459,0.983069,-0.110663,-0.048649,-1.496369,0.264317,-0.669508,0.210567,0.564232,-0.252315,-0.707114,-0.949895,-0.064054,-0.271154,1,cluster2
1949,-1.935298,-4.145005,3.423178,4.221138,0.766092,-6.735074,2.892906,5.425813,-1.955465,2.329788,-7.002827,7.079584,0.257765,-0.179016,5.222547,1.361427,1.015962,-4.155242,-3.747552,-0.787839,0.408125,-2.048845,-0.216722,-8.48498,-4.828078,-0.247892,-5.812105,-2.884823,14.057391,8.127526,2.278405,1.159276,0.063233,3.380772,3.587712,-3.498382,1.6318,-0.954389,0.974302,3.749037,4.665752,-3.051976,0.256571,5.465646,-2.109384,3.463247,-2.334644,-1.145617,1,cluster2
1950,-0.532917,0.639421,-0.376884,-0.631754,0.500812,1.072046,0.212854,0.04422,0.150884,0.298012,-0.831788,0.212555,-0.458116,-0.715381,-0.60001,-0.118374,0.354697,0.142665,0.04053,-0.013887,0.695767,0.223467,0.353693,-0.180161,0.047858,0.601066,0.28355,0.486901,0.10944,-0.423097,0.282148,-0.663985,-0.769885,0.469347,0.660675,-0.199604,1.337441,0.10536,-0.996957,-0.434133,1.013684,-0.014764,0.751221,-0.815754,-0.22581,-0.680142,0.114476,1.175134,1,cluster2
1951,-0.344494,1.530195,0.100527,-0.647837,0.359813,0.437797,0.387185,0.452114,-0.083057,0.234622,-0.111598,-0.024318,0.096511,-0.032642,0.00653,0.028161,0.012901,-0.004976,-0.034638,0.042477,0.160619,0.030518,-0.125538,0.045768,0.024467,0.002523,-0.022108,0.036094,-0.014242,0.018967,-0.056396,-0.053768,-0.275992,0.025674,-0.120029,0.263331,0.370135,-0.620298,-0.107044,0.204645,0.087993,-0.236421,0.298248,-0.728952,0.245107,-0.025941,-0.023929,0.169925,0,cluster0
1952,-1.362622,-2.015061,2.684764,1.114902,-0.214333,0.915899,-0.455161,-1.087604,3.265308,-0.844767,6.161502,1.302448,-3.974408,4.146758,13.329072,-0.937849,-15.659538,5.774246,-2.763883,-0.695639,1.739281,3.193618,8.734411,-2.655422,-5.040613,11.198463,-3.950495,2.946432,-0.977846,-1.535853,-3.481728,0.936488,-0.601148,-1.726786,0.885787,-0.452094,0.553618,1.957894,1.612953,-1.530803,0.530822,0.922252,0.620643,1.087982,1.141138,0.634072,-0.224722,-0.362796,0,cluster0
1953,-1.196155,-2.294788,-0.535514,-0.435275,-0.475893,-0.260487,0.749828,-0.404362,-0.304816,-0.634785,0.750793,-0.706614,0.005737,0.615314,-0.265164,-0.138325,-0.475075,0.329754,0.134499,-0.280808,0.230661,-0.435578,-0.685007,0.69547,0.128887,0.215056,0.31029,-0.343694,-0.093706,0.177368,-0.317914,0.576679,-0.351466,-0.077283,-0.139844,-0.295016,-0.283579,0.639478,-0.446069,0.344732,0.068056,-0.094498,0.280274,1.126512,-0.386461,0.182939,-0.304471,-0.183743,1,cluster2
1954,0.005409,0.432532,-0.376618,-0.339925,-0.37749,-0.442519,0.336164,1.002736,0.46265,0.876917,-0.141119,1.194698,-0.472382,-0.428604,-0.458078,-0.064256,-0.124446,0.075872,-0.356176,-0.100371,0.611922,-0.199658,-0.275541,-0.48325,-0.112956,-0.312817,-0.007909,-0.03757,0.217472,0.622855,0.411101,-0.041105,0.362417,-0.272721,-0.108549,-0.544256,-0.723413,-0.734095,0.030686,-0.568952,-0.205483,0.292574,0.213974,-0.610951,-0.030655,-0.287147,-0.439485,0.130222,0,cluster0
1955,-0.835928,0.359266,1.302301,0.491339,0.983944,-0.374273,0.433962,-1.295391,-0.269205,0.502144,0.331416,0.065329,0.263214,0.68935,0.518641,-0.262197,-0.077364,-0.243842,0.054918,-0.171423,-0.512324,0.362433,-0.668363,0.386485,-0.291206,0.130594,-0.424566,0.057411,0.12221,-0.040442,-0.175594,-0.127011,-0.945437,-0.267547,0.8806,0.02374,1.417315,0.378963,0.308262,-0.540068,-1.586572,-0.771581,0.156762,0.664737,-0.618317,0.343984,-0.531707,-0.094322,0,cluster0
1956,-0.46184,0.950233,-0.00013,-0.571002,-0.126576,0.380086,0.163191,0.40846,-0.259256,0.223651,-0.041845,0.184447,0.03673,0.186097,-0.206397,0.106369,-0.240092,0.002321,0.031341,-0.017806,0.257276,-0.028666,-0.342694,0.248311,0.264093,-0.140482,-0.308048,-0.02077,-0.378197,0.320538,0.139183,0.093729,0.050424,-0.308647,-0.283059,0.186178,0.271494,-0.269938,-0.043481,0.148988,0.435225,0.204189,0.159439,-0.527177,0.125474,-0.048341,0.020418,0.116006,0,cluster0
1957,-0.609969,-0.644707,0.978883,-0.299223,-1.154321,-1.32624,0.124136,0.544663,-0.734953,-0.48995,1.062073,-0.251779,0.326085,-0.495469,-1.305092,-1.00476,-0.352396,0.914823,0.170524,-0.526854,-0.78709,0.961492,-0.542142,-0.410532,0.593559,0.140689,0.090473,-0.472193,-0.778586,-0.418965,-0.480023,0.120962,-0.255419,0.361222,-0.104247,-0.325861,-0.657994,0.336172,0.609827,0.951637,1.46791,0.023886,-0.250026,-0.553492,-0.494307,-0.241621,0.344015,-0.080116,1,cluster2
1958,-0.593402,0.862998,0.846332,-0.338301,-0.576265,0.127604,-0.123667,-0.562653,0.79374,0.355539,0.825954,0.792023,1.029635,0.351555,-0.614106,-0.051618,0.100184,0.345786,-0.417389,-0.146632,0.10683,0.165205,0.040341,-0.037139,0.27724,-0.50495,0.070407,0.071485,-0.334927,-0.201344,-0.132415,0.31429,0.415582,-0.689817,0.307727,-1.679044,0.357177,-1.08923,-0.48548,-0.050061,0.023941,0.19794,-0.622963,0.117589,0.192615,-0.295357,0.066572,0.154952,0,cluster0
1959,-0.455709,1.1791,-0.034104,-0.300248,-0.786044,0.131619,0.059274,0.733963,1.143726,0.634438,1.571404,1.069931,2.051873,-1.052667,-1.397995,0.913937,1.083895,-1.05675,0.699684,-4.211114,-2.615976,-1.042488,3.36918,0.269225,0.094507,0.415631,-1.575406,0.143574,-0.639222,-0.367709,-0.104491,-0.123344,0.777294,0.413474,-0.391784,0.133744,-0.302722,-0.122179,-0.327615,-0.34963,0.444959,-0.281702,0.715445,-0.593356,-0.369271,0.13115,-0.133961,-0.280514,0,cluster0
1960,4.401825,1.090723,-0.012778,0.049207,0.340507,-0.040059,-0.213127,1.649619,0.886101,0.148709,2.796792,1.824922,-2.481305,-1.749445,0.307413,0.265122,1.462021,-0.223375,-0.216885,1.161645,-0.061624,0.383406,-0.935253,0.396967,0.116489,0.363251,0.583243,-0.048601,-0.272883,0.386988,-0.668531,-0.623548,0.414471,0.479821,-0.12817,-0.316837,0.611357,0.95541,0.225586,0.766213,-1.275805,0.618454,-0.336757,0.621216,0.011447,-0.397614,-1.218076,0.579931,0,cluster0
1961,0.565939,1.612322,-0.143094,-0.277045,-0.558639,0.135024,-0.057133,1.025024,0.8035,0.420193,1.282085,0.975688,-0.579565,-0.88724,-0.242207,0.321625,0.59838,0.064306,-0.26241,0.523578,0.423733,0.391361,-0.374649,0.054331,0.253532,0.203853,0.253117,-0.407157,-0.284714,0.176299,-0.521123,-0.183231,0.054078,-0.258903,0.090379,-0.842495,-0.010468,-0.118602,0.130243,0.026231,-0.191462,-0.654374,0.169197,0.02464,-0.506836,0.066764,0.6416,0.112739,0,cluster0
1962,0.410129,1.725988,-2.004874,8.930952,-0.802579,-1.709352,-2.400527,0.672389,0.219998,-5.596866,-1.170447,-3.032595,1.816466,-1.376614,2.60997,0.72732,-3.391133,-1.013316,-0.140277,0.20824,-0.582376,-1.087124,-0.364918,2.278375,-2.167377,-1.067249,2.882969,-0.45383,2.015654,-0.478246,0.947102,1.012335,2.129668,-0.050801,2.247542,0.643107,1.246194,-0.510174,-2.881557,-1.862698,0.264023,1.445962,1.8822,-0.209457,-0.829906,-0.84423,0.381173,-2.48993,0,cluster0
1963,0.133159,0.378073,0.642082,-0.224231,-0.012443,0.169298,0.223072,-0.199797,0.696825,0.33357,0.746523,-0.299448,0.50684,0.320255,-0.341383,0.228997,-0.203323,-0.024453,-0.102105,-0.025914,0.116678,-0.110365,-0.424983,-0.162094,0.127961,0.214859,0.301193,0.100422,0.348793,-0.040253,0.35374,0.231538,0.39907,-0.238272,0.014955,-0.133957,0.391271,-1.046891,-0.457645,-0.382743,0.243736,-0.44547,0.427083,-0.104488,0.220012,0.246305,-0.099269,-0.023336,1,cluster2
1964,-0.418741,1.043155,0.075271,-0.543217,0.570597,0.362581,0.065705,-0.039061,-0.040517,-0.031669,-0.06278,0.210436,0.12034,0.413286,0.001752,0.176999,-0.176005,0.031687,-0.020611,-0.09515,0.219566,-0.09876,-0.511319,0.067429,0.00615,-0.051793,-0.466669,-0.193941,-0.214576,-0.040137,-0.085523,0.126232,-0.32781,0.216429,-0.073568,0.23813,0.153028,-0.151393,-0.113346,0.065833,-0.235857,-0.244533,0.135629,-0.229346,0.396442,-0.523017,-0.083788,0.183015,0,cluster0
1965,-0.57824,0.198321,0.798392,-0.132047,-0.012965,-0.388884,0.338283,-0.160115,0.007422,-0.294283,0.170547,0.0922,0.195392,0.213666,0.233067,-0.436861,-0.072663,-0.197545,0.375382,-0.183861,-0.485111,0.450414,-0.840656,-0.013027,0.182805,0.264528,-0.179559,-0.181041,0.25551,-0.185136,-0.266289,-0.028544,-0.366136,-0.340945,0.292891,0.419781,0.401076,0.800307,0.523627,0.439319,-0.07717,-0.090717,0.181899,-0.383032,0.124253,-0.205293,0.191372,0.131553,0,cluster0
1966,-0.998295,-0.693391,1.757428,-0.175485,-0.69719,-0.077241,-0.38405,-0.8088,-0.546002,-0.833557,0.812738,-0.705834,-0.480047,0.495109,-0.070936,-0.03178,-0.660387,-0.66921,0.821583,-0.018921,-0.11243,0.910825,-1.022695,0.529945,0.350068,0.569188,-0.269474,0.210941,0.394118,0.581743,0.97387,-0.716236,1.376409,-1.230829,0.140191,1.810172,0.664593,0.440454,0.459598,0.583387,0.881529,-0.459267,0.55808,0.95933,-0.125715,-0.253259,-0.003717,0.065547,1,cluster2
1967,-1.656738,-3.705502,1.642025,1.15395,-0.078166,-3.082749,1.016789,3.004472,-1.191504,1.858335,-2.605417,2.440512,-0.426298,0.240205,0.882128,1.135368,0.275104,-0.827978,-0.689665,0.111537,1.207431,-1.33259,0.33331,-1.34908,-1.577145,-1.028947,-2.256636,-0.09335,1.664394,1.525757,0.077936,0.795138,1.121089,0.701024,-0.586149,-0.240225,0.107179,0.336046,-0.05003,0.027136,0.65906,0.034243,-0.312224,0.940152,-0.471183,-0.708174,0.148154,0.073534,1,cluster2
1968,-0.870323,-1.992543,-1.123929,-1.062802,0.043044,-0.650901,0.014509,0.296225,-0.460736,-0.043259,-0.640124,0.05,-0.785428,-0.300266,-0.439341,0.098695,-0.262341,0.399603,-0.258202,0.022985,-0.134167,-0.695837,0.390299,-0.129269,0.471453,-0.41269,-0.131376,-0.615291,0.310134,0.317603,-0.370032,-0.235035,0.471721,-1.317875,-0.259669,-0.358231,0.045018,-0.616169,0.363969,-0.162226,-0.475996,1.984298,1.02217,0.250959,-0.25528,-0.054623,-0.107708,-0.1719,1,cluster2
1969,-0.264326,0.532969,-1.500038,2.468754,-0.356393,-1.211768,0.052526,-0.468356,-0.136005,-1.464036,0.18855,-1.020339,0.935431,-0.290756,-0.102209,0.075002,-1.110628,0.273068,0.196831,-0.246555,0.325378,-0.935179,-0.03048,-1.3563,-0.04482,-1.087076,-0.153288,1.163086,-0.091147,-0.405716,0.399234,-0.538763,-0.509209,0.808889,-0.952138,0.461023,1.473194,0.752489,1.710041,-1.231211,-0.246137,-0.461591,1.130627,0.183156,-0.098585,1.867759,-0.391523,-0.208418,0,cluster0
1970,2.636418,2.860343,-1.667775,0.013672,-8.956407,-2.413951,-6.387668,0.797663,-2.214823,-1.88706,1.185485,-1.295448,-9.287453,-3.278573,4.21923,3.469016,2.027941,-5.702469,7.791515,0.044097,0.600263,1.063216,-2.326833,-3.620047,1.562889,1.270295,-1.075963,2.136907,-1.51474,-1.870655,-0.473761,2.935398,-2.257446,2.758763,0.432142,-4.603206,-1.027018,-0.111648,1.962902,-1.692768,-2.753473,-1.690204,-0.18241,2.311163,-0.222565,0.546036,0.16893,0.448914,0,cluster0
