@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
12452,d,3,b,5,f,6,eleven,cluster2
12453,d,3,b,5,f,7,eleven,cluster2
12454,d,3,b,5,f,8,eleven,cluster2
12455,d,3,b,5,g,5,eleven,cluster1
12456,d,3,b,5,g,6,eleven,cluster1
12457,d,3,b,5,g,7,eleven,cluster1
12458,d,3,b,6,b,8,eleven,cluster2
12459,d,3,b,6,c,8,eleven,cluster2
12460,d,3,b,6,d,7,eleven,cluster2
12461,d,3,b,6,d,8,eleven,cluster2
12462,d,3,b,6,e,7,eleven,cluster2
12463,d,3,b,6,e,8,eleven,cluster2
12464,d,3,b,7,b,4,eleven,cluster1
12465,d,3,b,7,g,7,eleven,cluster1
12466,d,3,b,7,h,4,eleven,cluster2
12467,d,3,b,7,h,5,eleven,cluster2
12468,d,3,b,7,h,6,eleven,cluster2
12469,d,3,b,7,h,7,eleven,cluster2
12470,d,3,b,8,b,4,eleven,cluster2
12471,d,3,b,8,b,5,eleven,cluster2
12472,d,3,b,8,g,7,eleven,cluster1
12473,d,3,b,8,g,8,eleven,cluster1
12474,d,3,b,8,h,4,eleven,cluster2
12475,d,3,b,8,h,5,eleven,cluster2
12476,d,3,b,8,h,6,eleven,cluster2
12477,d,3,b,8,h,7,eleven,cluster2
12478,d,3,b,8,h,8,eleven,cluster2
12479,d,3,c,1,c,8,eleven,cluster0
12480,d,3,c,1,h,4,eleven,cluster2
12481,d,3,c,1,h,5,eleven,cluster2
12482,d,3,c,1,h,6,eleven,cluster2
12483,d,3,c,1,h,7,eleven,cluster2
12484,d,3,c,1,h,8,eleven,cluster2
12485,d,3,c,2,c,8,eleven,cluster0
12486,d,3,c,2,h,4,eleven,cluster2
12487,d,3,c,2,h,5,eleven,cluster2
12488,d,3,c,2,h,6,eleven,cluster2
12489,d,3,c,2,h,7,eleven,cluster2
12490,d,3,c,2,h,8,eleven,cluster2
12491,d,3,c,3,h,4,eleven,cluster2
12492,d,3,c,3,h,5,eleven,cluster2
12493,d,3,c,3,h,6,eleven,cluster2
12494,d,3,c,3,h,7,eleven,cluster2
12495,d,3,c,3,h,8,eleven,cluster2
12496,d,3,c,4,c,8,eleven,cluster2
12497,d,3,c,4,d,8,eleven,cluster2
12498,d,3,c,4,e,8,eleven,cluster2
12499,d,3,c,4,f,8,eleven,cluster2
12500,d,3,c,4,g,4,eleven,cluster1
12501,d,3,c,4,g,5,eleven,cluster1
12502,d,3,c,4,g,6,eleven,cluster1
12503,d,3,c,4,g,7,eleven,cluster0
12504,d,3,c,4,g,8,eleven,cluster0
12505,d,3,c,4,h,4,eleven,cluster2
12506,d,3,c,4,h,5,eleven,cluster2
12507,d,3,c,4,h,6,eleven,cluster2
12508,d,3,c,5,c,8,eleven,cluster2
12509,d,3,c,5,d,8,eleven,cluster2
12510,d,3,c,5,e,8,eleven,cluster2
12511,d,3,c,5,f,5,eleven,cluster1
12512,d,3,c,5,f,6,eleven,cluster2
12513,d,3,c,5,f,7,eleven,cluster2
12514,d,3,c,5,f,8,eleven,cluster2
12515,d,3,c,5,g,5,eleven,cluster1
12516,d,3,c,5,g,6,eleven,cluster1
12517,d,3,c,5,g,7,eleven,cluster1
12518,d,3,c,6,c,8,eleven,cluster2
12519,d,3,c,6,d,8,eleven,cluster2
12520,d,3,c,6,e,7,eleven,cluster2
12521,d,3,c,6,e,8,eleven,cluster2
12522,d,3,c,6,f,7,eleven,cluster2
12523,d,3,c,6,f,8,eleven,cluster2
12524,d,3,c,7,h,4,eleven,cluster2
12525,d,3,c,7,h,5,eleven,cluster2
12526,d,3,c,7,h,6,eleven,cluster2
12527,d,3,c,7,h,7,eleven,cluster2
12528,d,3,c,8,h,4,eleven,cluster2
12529,d,3,c,8,h,5,eleven,cluster2
12530,d,3,c,8,h,6,eleven,cluster2
12531,d,3,c,8,h,7,eleven,cluster2
12532,d,3,c,8,h,8,eleven,cluster2
12533,d,3,d,1,c,8,eleven,cluster0
12534,d,3,d,1,d,8,eleven,cluster0
12535,d,3,d,1,e,8,eleven,cluster0
12536,d,3,d,1,f,7,eleven,cluster0
12537,d,3,d,1,f,8,eleven,cluster0
12538,d,3,d,1,g,7,eleven,cluster0
12539,d,3,d,1,g,8,eleven,cluster0
12540,d,3,d,1,h,4,eleven,cluster2
12541,d,3,d,1,h,5,eleven,cluster2
12542,d,3,d,1,h,6,eleven,cluster2
12543,d,3,d,1,h,7,eleven,cluster2
12544,d,3,d,1,h,8,eleven,cluster2
12545,d,3,d,2,c,8,eleven,cluster0
12546,d,3,d,2,d,8,eleven,cluster0
12547,d,3,d,2,e,8,eleven,cluster0
12548,d,3,d,2,f,7,eleven,cluster0
12549,d,3,d,2,f,8,eleven,cluster0
12550,d,3,d,2,g,7,eleven,cluster0
12551,d,3,d,2,g,8,eleven,cluster0
12552,d,3,d,2,h,4,eleven,cluster2
12553,d,3,d,2,h,5,eleven,cluster2
12554,d,3,d,2,h,6,eleven,cluster2
12555,d,3,d,2,h,7,eleven,cluster2
12556,d,3,d,2,h,8,eleven,cluster2
12557,d,3,d,4,d,5,eleven,cluster1
12558,d,3,d,4,d,6,eleven,cluster2
12559,d,3,d,4,d,7,eleven,cluster2
12560,d,3,d,4,d,8,eleven,cluster2
12561,d,3,d,4,e,5,eleven,cluster1
12562,d,3,d,4,e,6,eleven,cluster2
12563,d,3,d,4,e,7,eleven,cluster2
12564,d,3,d,4,e,8,eleven,cluster2
12565,d,3,d,4,f,4,eleven,cluster1
12566,d,3,d,4,f,5,eleven,cluster1
12567,d,3,d,4,f,6,eleven,cluster2
12568,d,3,d,4,f,7,eleven,cluster2
12569,d,3,d,4,f,8,eleven,cluster2
12570,d,3,d,4,g,4,eleven,cluster1
12571,d,3,d,4,g,5,eleven,cluster1
12572,d,3,d,4,g,6,eleven,cluster1
12573,d,3,d,4,g,7,eleven,cluster0
12574,d,3,d,4,g,8,eleven,cluster0
12575,d,3,d,4,h,4,eleven,cluster2
12576,d,3,d,4,h,5,eleven,cluster2
12577,d,3,d,4,h,6,eleven,cluster2
12578,d,3,d,5,d,7,eleven,cluster2
12579,d,3,d,5,d,8,eleven,cluster2
12580,d,3,d,5,e,7,eleven,cluster2
12581,d,3,d,5,e,8,eleven,cluster2
12582,d,3,d,5,f,5,eleven,cluster1
12583,d,3,d,5,f,6,eleven,cluster2
12584,d,3,d,5,f,7,eleven,cluster2
12585,d,3,d,5,f,8,eleven,cluster2
12586,d,3,d,5,g,5,eleven,cluster1
12587,d,3,d,5,g,6,eleven,cluster1
12588,d,3,d,5,g,7,eleven,cluster1
12589,d,3,d,6,d,8,eleven,cluster2
12590,d,3,d,6,e,8,eleven,cluster2
12591,d,3,d,6,f,7,eleven,cluster2
12592,d,3,d,6,f,8,eleven,cluster2
12593,d,3,d,7,g,7,eleven,cluster1
12594,d,3,d,7,h,4,eleven,cluster2
12595,d,3,d,7,h,5,eleven,cluster2
12596,d,3,d,7,h,6,eleven,cluster2
12597,d,3,d,7,h,7,eleven,cluster2
12598,d,3,d,8,h,4,eleven,cluster2
12599,d,3,d,8,h,5,eleven,cluster2
12600,d,3,d,8,h,6,eleven,cluster2
12601,d,3,d,8,h,7,eleven,cluster2
12602,d,3,d,8,h,8,eleven,cluster2
12603,d,3,e,1,b,4,eleven,cluster0
12604,d,3,e,1,b,5,eleven,cluster0
12605,d,3,e,1,b,6,eleven,cluster0
12606,d,3,e,1,c,5,eleven,cluster0
12607,d,3,e,1,c,6,eleven,cluster0
12608,d,3,e,1,d,5,eleven,cluster0
12609,d,3,e,1,d,6,eleven,cluster0
12610,d,3,e,1,e,5,eleven,cluster0
12611,d,3,e,1,e,6,eleven,cluster0
12612,d,3,e,1,e,7,eleven,cluster0
12613,d,3,e,1,f,3,eleven,cluster0
12614,d,3,e,1,f,4,eleven,cluster0
12615,d,3,e,1,f,5,eleven,cluster0
12616,d,3,e,1,f,6,eleven,cluster0
12617,d,3,e,1,f,7,eleven,cluster0
12618,d,3,e,1,g,3,eleven,cluster0
12619,d,3,e,1,g,4,eleven,cluster0
12620,d,3,e,1,g,5,eleven,cluster0
12621,d,3,e,1,g,6,eleven,cluster0
12622,d,3,e,1,g,7,eleven,cluster0
12623,d,3,e,2,b,4,eleven,cluster0
12624,d,3,e,2,b,5,eleven,cluster0
12625,d,3,e,2,b,6,eleven,cluster0
12626,d,3,e,2,c,5,eleven,cluster0
12627,d,3,e,2,c,6,eleven,cluster0
12628,d,3,e,2,d,5,eleven,cluster0
12629,d,3,e,2,d,6,eleven,cluster0
12630,d,3,e,2,e,5,eleven,cluster0
12631,d,3,e,2,e,6,eleven,cluster0
12632,d,3,e,2,e,7,eleven,cluster0
12633,d,3,e,2,f,3,eleven,cluster0
12634,d,3,e,2,f,4,eleven,cluster0
12635,d,3,e,2,f,5,eleven,cluster0
12636,d,3,e,2,f,6,eleven,cluster0
12637,d,3,e,2,f,7,eleven,cluster0
12638,d,3,e,2,g,3,eleven,cluster0
12639,d,3,e,2,g,4,eleven,cluster0
12640,d,3,e,2,g,5,eleven,cluster0
12641,d,3,e,2,g,6,eleven,cluster0
12642,d,3,e,2,g,7,eleven,cluster0
12643,d,3,e,3,a,4,eleven,cluster0
12644,d,3,e,3,a,5,eleven,cluster0
12645,d,3,e,3,a,6,eleven,cluster0
12646,d,3,e,3,b,4,eleven,cluster0
12647,d,3,e,3,b,5,eleven,cluster0
12648,d,3,e,3,b,6,eleven,cluster0
12649,d,3,e,3,c,5,eleven,cluster0
12650,d,3,e,3,c,6,eleven,cluster0
12651,d,3,e,3,d,5,eleven,cluster0
12652,d,3,e,3,d,6,eleven,cluster0
12653,d,3,e,3,e,5,eleven,cluster0
12654,d,3,e,3,e,6,eleven,cluster0
12655,d,3,e,3,e,7,eleven,cluster0
12656,d,3,e,3,f,3,eleven,cluster0
12657,d,3,e,3,f,4,eleven,cluster0
12658,d,3,e,3,f,5,eleven,cluster0
12659,d,3,e,3,f,6,eleven,cluster0
12660,d,3,e,3,f,7,eleven,cluster0
12661,d,3,e,3,g,3,eleven,cluster0
12662,d,3,e,3,g,4,eleven,cluster0
12663,d,3,e,3,g,5,eleven,cluster0
12664,d,3,e,3,g,6,eleven,cluster0
12665,d,3,e,3,g,7,eleven,cluster0
12666,d,3,e,6,b,4,eleven,cluster0
12667,d,3,e,6,b,5,eleven,cluster0
12668,d,3,e,6,b,6,eleven,cluster0
12669,d,3,e,6,c,5,eleven,cluster0
12670,d,3,e,6,c,6,eleven,cluster0
12671,d,3,e,6,c,7,eleven,cluster0
12672,d,3,e,6,c,8,eleven,cluster0
12673,d,3,e,6,d,8,eleven,cluster0
12674,d,3,e,6,e,8,eleven,cluster0
12675,d,3,e,6,f,3,eleven,cluster0
12676,d,3,e,6,f,4,eleven,cluster0
12677,d,3,e,6,g,3,eleven,cluster0
12678,d,3,e,6,g,4,eleven,cluster0
12679,d,3,e,6,g,5,eleven,cluster0
12680,d,3,e,6,g,6,eleven,cluster0
12681,d,3,e,7,a,5,eleven,cluster0
12682,d,3,e,7,a,6,eleven,cluster0
12683,d,3,e,7,a,7,eleven,cluster0
12684,d,3,e,7,b,4,eleven,cluster0
12685,d,3,e,7,b,5,eleven,cluster0
12686,d,3,e,7,b,6,eleven,cluster0
12687,d,3,e,7,b,7,eleven,cluster0
12688,d,3,e,7,f,3,eleven,cluster0
12689,d,3,e,7,f,4,eleven,cluster0
12690,d,3,e,7,f,5,eleven,cluster0
12691,d,3,e,7,g,3,eleven,cluster0
12692,d,3,e,7,g,4,eleven,cluster0
12693,d,3,e,7,g,5,eleven,cluster0
12694,d,3,e,7,g,6,eleven,cluster0
12695,d,3,e,7,g,7,eleven,cluster0
12696,d,3,e,8,b,4,eleven,cluster0
12697,d,3,e,8,b,5,eleven,cluster0
12698,d,3,e,8,b,6,eleven,cluster0
12699,d,3,e,8,b,7,eleven,cluster0
12700,d,3,e,8,b,8,eleven,cluster0
12701,d,3,e,8,c,5,eleven,cluster0
12702,d,3,e,8,c,6,eleven,cluster0
12703,d,3,e,8,c,7,eleven,cluster0
12704,d,3,e,8,c,8,eleven,cluster0
12705,d,3,e,8,d,5,eleven,cluster0
12706,d,3,e,8,d,6,eleven,cluster0
12707,d,3,e,8,e,5,eleven,cluster0
12708,d,3,e,8,e,6,eleven,cluster0
12709,d,3,e,8,f,3,eleven,cluster0
12710,d,3,e,8,f,4,eleven,cluster0
12711,d,3,e,8,f,5,eleven,cluster0
12712,d,3,e,8,f,6,eleven,cluster0
12713,d,3,e,8,g,3,eleven,cluster0
12714,d,3,e,8,g,4,eleven,cluster0
12715,d,3,e,8,g,5,eleven,cluster0
12716,d,3,e,8,g,6,eleven,cluster0
12717,d,3,f,1,c,8,eleven,cluster2
12718,d,3,f,2,c,8,eleven,cluster2
12719,d,3,f,3,a,4,eleven,cluster2
12720,d,3,f,3,a,5,eleven,cluster2
12721,d,3,f,3,a,6,eleven,cluster2
12722,d,3,f,3,c,8,eleven,cluster2
12723,d,3,f,4,c,8,eleven,cluster2
12724,d,3,f,4,d,8,eleven,cluster2
12725,d,3,f,4,e,8,eleven,cluster2
12726,d,3,f,4,f,8,eleven,cluster2
12727,d,3,f,5,b,5,eleven,cluster2
12728,d,3,f,5,b,6,eleven,cluster2
12729,d,3,f,5,b,7,eleven,cluster2
12730,d,3,f,5,c,5,eleven,cluster2
12731,d,3,f,5,c,6,eleven,cluster2
12732,d,3,f,5,c,7,eleven,cluster2
12733,d,3,f,5,c,8,eleven,cluster2
12734,d,3,f,5,d,8,eleven,cluster2
12735,d,3,f,5,e,8,eleven,cluster2
12736,d,3,f,5,f,8,eleven,cluster2
12737,d,3,f,6,c,7,eleven,cluster2
12738,d,3,f,6,c,8,eleven,cluster2
12739,d,3,f,6,d,7,eleven,cluster2
12740,d,3,f,6,d,8,eleven,cluster2
12741,d,3,f,6,e,8,eleven,cluster2
12742,d,3,f,6,f,8,eleven,cluster2
12743,d,3,f,6,g,4,eleven,cluster1
12744,d,3,f,6,h,4,eleven,cluster2
12745,d,3,f,6,h,5,eleven,cluster2
12746,d,3,f,6,h,6,eleven,cluster2
12747,d,3,f,7,a,5,eleven,cluster2
12748,d,3,f,7,a,6,eleven,cluster2
12749,d,3,f,7,a,7,eleven,cluster2
12750,d,3,f,7,b,4,eleven,cluster2
12751,d,3,f,8,b,4,eleven,cluster2
12752,d,3,f,8,b,5,eleven,cluster2
12753,d,3,g,1,c,8,eleven,cluster1
12754,d,3,g,2,c,8,eleven,cluster1
12755,d,3,g,3,a,4,eleven,cluster1
12756,d,3,g,3,a,5,eleven,cluster1
12757,d,3,g,3,a,6,eleven,cluster1
12758,d,3,g,3,c,8,eleven,cluster1
12759,d,3,g,4,c,8,eleven,cluster1
12760,d,3,g,4,d,8,eleven,cluster1
12761,d,3,g,4,e,8,eleven,cluster1
12762,d,3,g,4,f,8,eleven,cluster1
12763,d,3,g,4,g,6,eleven,cluster1
12764,d,3,g,4,g,7,eleven,cluster1
12765,d,3,g,4,g,8,eleven,cluster1
12766,d,3,g,5,b,5,eleven,cluster1
12767,d,3,g,5,b,6,eleven,cluster1
12768,d,3,g,5,b,7,eleven,cluster1
12769,d,3,g,5,c,5,eleven,cluster1
12770,d,3,g,5,c,6,eleven,cluster1
12771,d,3,g,5,c,7,eleven,cluster1
12772,d,3,g,5,c,8,eleven,cluster1
12773,d,3,g,5,d,5,eleven,cluster1
12774,d,3,g,5,d,6,eleven,cluster1
12775,d,3,g,5,d,7,eleven,cluster1
12776,d,3,g,5,d,8,eleven,cluster1
12777,d,3,g,5,e,8,eleven,cluster1
12778,d,3,g,5,f,8,eleven,cluster1
12779,d,3,g,6,d,7,eleven,cluster1
12780,d,3,g,6,d,8,eleven,cluster1
12781,d,3,g,6,e,7,eleven,cluster1
12782,d,3,g,6,e,8,eleven,cluster1
12783,d,3,g,6,f,8,eleven,cluster1
12784,d,3,g,6,g,8,eleven,cluster1
12785,d,3,g,7,a,5,eleven,cluster1
12786,d,3,g,7,a,6,eleven,cluster1
12787,d,3,g,7,a,7,eleven,cluster1
12788,d,3,g,7,b,4,eleven,cluster1
12789,d,3,g,7,b,5,eleven,cluster1
12790,d,3,g,7,b,6,eleven,cluster1
12791,d,3,g,7,b,7,eleven,cluster1
12792,d,3,g,8,b,4,eleven,cluster1
12793,d,3,g,8,b,5,eleven,cluster1
12794,d,3,g,8,b,6,eleven,cluster1
12795,d,3,g,8,b,7,eleven,cluster1
12796,d,3,g,8,b,8,eleven,cluster1
12797,d,3,h,1,c,8,eleven,cluster0
12798,d,3,h,1,d,8,eleven,cluster3
12799,d,3,h,1,e,8,eleven,cluster0
12800,d,3,h,1,f,3,eleven,cluster1
12801,d,3,h,1,f,8,eleven,cluster0
12802,d,3,h,1,g,3,eleven,cluster1
12803,d,3,h,1,g,7,eleven,cluster0
12804,d,3,h,1,g,8,eleven,cluster0
12805,d,3,h,1,h,4,eleven,cluster2
12806,d,3,h,1,h,5,eleven,cluster2
12807,d,3,h,1,h,6,eleven,cluster2
12808,d,3,h,1,h,7,eleven,cluster2
12809,d,3,h,1,h,8,eleven,cluster2
12810,d,3,h,2,c,8,eleven,cluster0
12811,d,3,h,2,d,8,eleven,cluster3
12812,d,3,h,2,e,8,eleven,cluster0
12813,d,3,h,2,f,3,eleven,cluster1
12814,d,3,h,2,f,8,eleven,cluster0
12815,d,3,h,2,g,7,eleven,cluster0
12816,d,3,h,2,g,8,eleven,cluster0
12817,d,3,h,2,h,4,eleven,cluster2
12818,d,3,h,2,h,5,eleven,cluster2
12819,d,3,h,2,h,6,eleven,cluster2
12820,d,3,h,2,h,7,eleven,cluster2
12821,d,3,h,2,h,8,eleven,cluster2
12822,d,3,h,3,a,4,eleven,cluster1
12823,d,3,h,3,a,5,eleven,cluster1
12824,d,3,h,3,a,6,eleven,cluster1
12825,d,3,h,3,c,8,eleven,cluster0
12826,d,3,h,3,d,8,eleven,cluster3
12827,d,3,h,3,e,8,eleven,cluster0
12828,d,3,h,3,f,8,eleven,cluster0
12829,d,3,h,3,g,7,eleven,cluster0
12830,d,3,h,3,g,8,eleven,cluster0
12831,d,3,h,3,h,6,eleven,cluster2
12832,d,3,h,3,h,7,eleven,cluster2
12833,d,3,h,3,h,8,eleven,cluster2
12834,d,3,h,4,c,8,eleven,cluster2
12835,d,3,h,4,d,8,eleven,cluster3
12836,d,3,h,4,e,8,eleven,cluster2
12837,d,3,h,4,f,8,eleven,cluster2
12838,d,3,h,4,g,6,eleven,cluster1
12839,d,3,h,4,g,7,eleven,cluster0
12840,d,3,h,4,g,8,eleven,cluster0
12841,d,3,h,4,h,6,eleven,cluster2
12842,d,3,h,5,b,5,eleven,cluster1
12843,d,3,h,5,b,6,eleven,cluster2
12844,d,3,h,5,b,7,eleven,cluster2
12845,d,3,h,5,c,5,eleven,cluster1
12846,d,3,h,5,c,6,eleven,cluster2
12847,d,3,h,5,c,7,eleven,cluster2
12848,d,3,h,5,c,8,eleven,cluster2
12849,d,3,h,5,d,5,eleven,cluster3
12850,d,3,h,5,d,6,eleven,cluster3
12851,d,3,h,5,d,7,eleven,cluster3
12852,d,3,h,5,d,8,eleven,cluster3
12853,d,3,h,5,e,5,eleven,cluster1
12854,d,3,h,5,e,6,eleven,cluster2
12855,d,3,h,5,e,7,eleven,cluster2
12856,d,3,h,5,e,8,eleven,cluster2
12857,d,3,h,5,f,5,eleven,cluster1
12858,d,3,h,5,f,6,eleven,cluster2
12859,d,3,h,5,f,7,eleven,cluster2
12860,d,3,h,5,f,8,eleven,cluster2
12861,d,3,h,5,g,7,eleven,cluster1
12862,d,3,h,6,f,3,eleven,cluster1
12863,d,3,h,6,f,7,eleven,cluster2
12864,d,3,h,6,f,8,eleven,cluster2
12865,d,3,h,6,g,3,eleven,cluster1
12866,d,3,h,6,g,8,eleven,cluster0
12867,d,3,h,6,h,8,eleven,cluster2
12868,d,3,h,7,a,5,eleven,cluster2
12869,d,3,h,7,a,6,eleven,cluster2
12870,d,3,h,7,a,7,eleven,cluster2
12871,d,3,h,7,b,4,eleven,cluster1
12872,d,3,h,7,b,5,eleven,cluster2
12873,d,3,h,7,b,6,eleven,cluster2
12874,d,3,h,7,b,7,eleven,cluster2
12875,d,3,h,7,f,3,eleven,cluster1
12876,d,3,h,7,g,3,eleven,cluster1
12877,d,3,h,7,h,4,eleven,cluster2
12878,d,3,h,8,b,4,eleven,cluster2
12879,d,3,h,8,b,5,eleven,cluster2
12880,d,3,h,8,b,6,eleven,cluster2
12881,d,3,h,8,b,7,eleven,cluster2
12882,d,3,h,8,b,8,eleven,cluster2
12883,d,3,h,8,c,8,eleven,cluster2
12884,d,3,h,8,d,8,eleven,cluster3
12885,d,3,h,8,e,8,eleven,cluster2
12886,d,3,h,8,f,3,eleven,cluster1
12887,d,3,h,8,f,8,eleven,cluster2
12888,d,3,h,8,g,3,eleven,cluster1
12889,d,3,h,8,h,4,eleven,cluster2
12890,d,3,h,8,h,5,eleven,cluster2
12891,d,3,h,8,h,6,eleven,cluster2
12892,d,4,a,1,f,4,eleven,cluster1
12893,d,4,a,1,f,5,eleven,cluster1
12894,d,4,a,1,f,6,eleven,cluster1
12895,d,4,a,1,g,4,eleven,cluster1
12896,d,4,a,1,g,5,eleven,cluster1
12897,d,4,a,1,g,6,eleven,cluster1
12898,d,4,a,1,g,7,eleven,cluster1
12899,d,4,a,2,f,3,eleven,cluster1
12900,d,4,a,2,f,4,eleven,cluster1
12901,d,4,a,2,f,5,eleven,cluster1
12902,d,4,a,2,g,3,eleven,cluster1
12903,d,4,a,2,g,4,eleven,cluster1
12904,d,4,a,2,g,5,eleven,cluster1
12905,d,4,a,2,g,6,eleven,cluster1
12906,d,4,a,3,f,3,eleven,cluster1
12907,d,4,a,3,f,4,eleven,cluster1
12908,d,4,a,3,f,5,eleven,cluster1
12909,d,4,a,3,g,3,eleven,cluster1
12910,d,4,a,3,g,4,eleven,cluster1
12911,d,4,a,3,g,5,eleven,cluster1
12912,d,4,a,3,g,6,eleven,cluster1
12913,d,4,a,4,f,3,eleven,cluster1
12914,d,4,a,4,f,4,eleven,cluster1
12915,d,4,a,4,f,5,eleven,cluster1
12916,d,4,a,4,g,3,eleven,cluster1
12917,d,4,a,4,g,4,eleven,cluster1
12918,d,4,a,4,g,5,eleven,cluster1
12919,d,4,a,4,g,6,eleven,cluster1
12920,d,4,a,5,f,5,eleven,cluster1
12921,d,4,a,6,f,3,eleven,cluster1
12922,d,4,a,6,f,5,eleven,cluster1
12923,d,4,a,6,g,3,eleven,cluster1
12924,d,4,a,7,f,4,eleven,cluster1
12925,d,4,a,7,f,5,eleven,cluster1
12926,d,4,a,7,g,4,eleven,cluster1
12927,d,4,a,7,g,5,eleven,cluster1
12928,d,4,a,7,g,6,eleven,cluster1
12929,d,4,a,8,f,4,eleven,cluster1
12930,d,4,a,8,f,5,eleven,cluster1
12931,d,4,a,8,g,4,eleven,cluster1
12932,d,4,a,8,g,5,eleven,cluster1
12933,d,4,a,8,g,6,eleven,cluster1
12934,d,4,b,1,f,4,eleven,cluster1
12935,d,4,b,1,f,5,eleven,cluster1
12936,d,4,b,1,f,6,eleven,cluster1
12937,d,4,b,1,g,4,eleven,cluster1
12938,d,4,b,1,g,5,eleven,cluster1
12939,d,4,b,1,g,6,eleven,cluster1
12940,d,4,b,1,g,7,eleven,cluster1
12941,d,4,b,2,f,3,eleven,cluster1
12942,d,4,b,2,f,4,eleven,cluster1
12943,d,4,b,2,f,5,eleven,cluster1
12944,d,4,b,2,f,6,eleven,cluster1
12945,d,4,b,2,g,3,eleven,cluster1
12946,d,4,b,2,g,4,eleven,cluster1
12947,d,4,b,2,g,5,eleven,cluster1
12948,d,4,b,2,g,6,eleven,cluster1
12949,d,4,b,2,g,7,eleven,cluster1
12950,d,4,b,3,f,3,eleven,cluster1
12951,d,4,b,3,f,4,eleven,cluster1
12952,d,4,b,3,f,5,eleven,cluster1
12953,d,4,b,3,g,3,eleven,cluster1
12954,d,4,b,3,g,4,eleven,cluster1
12955,d,4,b,3,g,5,eleven,cluster1
12956,d,4,b,3,g,6,eleven,cluster1
12957,d,4,b,4,f,3,eleven,cluster1
12958,d,4,b,4,f,4,eleven,cluster1
12959,d,4,b,4,f,5,eleven,cluster1
12960,d,4,b,4,g,3,eleven,cluster1
12961,d,4,b,4,g,4,eleven,cluster1
12962,d,4,b,4,g,5,eleven,cluster1
12963,d,4,b,4,g,6,eleven,cluster1
12964,d,4,b,5,f,5,eleven,cluster1
12965,d,4,b,6,f,3,eleven,cluster1
12966,d,4,b,6,f,5,eleven,cluster1
12967,d,4,b,6,g,3,eleven,cluster1
12968,d,4,b,7,f,4,eleven,cluster1
12969,d,4,b,7,f,5,eleven,cluster1
12970,d,4,b,7,g,4,eleven,cluster1
12971,d,4,b,7,g,5,eleven,cluster1
12972,d,4,b,7,g,6,eleven,cluster1
12973,d,4,b,8,f,4,eleven,cluster1
12974,d,4,b,8,f,5,eleven,cluster1
12975,d,4,b,8,g,4,eleven,cluster1
12976,d,4,b,8,g,5,eleven,cluster1
12977,d,4,b,8,g,6,eleven,cluster1
12978,d,4,c,1,f,4,eleven,cluster1
12979,d,4,c,1,f,5,eleven,cluster1
12980,d,4,c,1,f,6,eleven,cluster1
12981,d,4,c,1,g,4,eleven,cluster1
12982,d,4,c,1,g,5,eleven,cluster1
12983,d,4,c,1,g,6,eleven,cluster1
12984,d,4,c,1,g,7,eleven,cluster1
12985,d,4,c,2,f,3,eleven,cluster1
12986,d,4,c,2,f,4,eleven,cluster1
12987,d,4,c,2,f,5,eleven,cluster1
12988,d,4,c,2,f,6,eleven,cluster1
12989,d,4,c,2,g,3,eleven,cluster1
12990,d,4,c,2,g,4,eleven,cluster1
12991,d,4,c,2,g,5,eleven,cluster1
12992,d,4,c,2,g,6,eleven,cluster1
12993,d,4,c,2,g,7,eleven,cluster1
12994,d,4,c,3,f,3,eleven,cluster1
12995,d,4,c,3,f,4,eleven,cluster1
12996,d,4,c,3,f,6,eleven,cluster1
12997,d,4,c,3,g,3,eleven,cluster1
12998,d,4,c,3,g,4,eleven,cluster1
12999,d,4,c,4,f,3,eleven,cluster1
13000,d,4,c,4,f,4,eleven,cluster1
13001,d,4,c,4,f,5,eleven,cluster1
13002,d,4,c,4,g,3,eleven,cluster1
13003,d,4,c,4,g,4,eleven,cluster1
13004,d,4,c,4,g,5,eleven,cluster1
13005,d,4,c,4,g,6,eleven,cluster1
13006,d,4,c,5,f,5,eleven,cluster1
13007,d,4,c,6,f,3,eleven,cluster1
13008,d,4,c,6,f,5,eleven,cluster1
13009,d,4,c,6,g,3,eleven,cluster1
13010,d,4,c,7,f,4,eleven,cluster1
13011,d,4,c,7,g,4,eleven,cluster1
13012,d,4,c,8,f,4,eleven,cluster1
13013,d,4,c,8,f,5,eleven,cluster1
13014,d,4,c,8,g,4,eleven,cluster1
13015,d,4,c,8,g,5,eleven,cluster1
13016,d,4,c,8,g,6,eleven,cluster1
13017,d,4,d,1,f,4,eleven,cluster1
13018,d,4,d,1,f,5,eleven,cluster1
13019,d,4,d,1,f,6,eleven,cluster1
13020,d,4,d,1,g,4,eleven,cluster1
13021,d,4,d,1,g,5,eleven,cluster1
13022,d,4,d,1,g,6,eleven,cluster1
13023,d,4,d,2,f,2,eleven,cluster1
13024,d,4,d,2,f,3,eleven,cluster1
