@relation krkopt_clustered

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1}

@data
14380,c,2,d,4,f,8,twelve,cluster0
14381,c,2,d,4,g,4,twelve,cluster0
14382,c,2,d,4,g,5,twelve,cluster0
14383,c,2,d,4,g,6,twelve,cluster0
14384,c,2,d,4,g,7,twelve,cluster0
14385,c,2,d,4,g,8,twelve,cluster0
14386,c,2,d,4,h,4,twelve,cluster0
14387,c,2,d,4,h,5,twelve,cluster0
14388,c,2,d,4,h,6,twelve,cluster0
14389,c,2,d,4,h,7,twelve,cluster0
14390,c,2,d,5,d,8,twelve,cluster0
14391,c,2,d,5,e,2,twelve,cluster0
14392,c,2,d,5,e,8,twelve,cluster0
14393,c,2,d,5,f,2,twelve,cluster0
14394,c,2,d,5,f,8,twelve,cluster0
14395,c,2,d,5,g,5,twelve,cluster0
14396,c,2,d,5,g,6,twelve,cluster0
14397,c,2,d,5,g,7,twelve,cluster0
14398,c,2,d,5,g,8,twelve,cluster0
14399,c,2,d,5,h,5,twelve,cluster0
14400,c,2,d,5,h,6,twelve,cluster0
14401,c,2,d,5,h,7,twelve,cluster0
14402,c,2,d,5,h,8,twelve,cluster0
14403,c,2,d,6,b,4,twelve,cluster0
14404,c,2,d,6,b,5,twelve,cluster0
14405,c,2,d,6,b,6,twelve,cluster0
14406,c,2,d,6,c,4,twelve,cluster0
14407,c,2,d,6,d,8,twelve,cluster0
14408,c,2,d,6,e,8,twelve,cluster0
14409,c,2,d,6,f,7,twelve,cluster0
14410,c,2,d,6,f,8,twelve,cluster0
14411,c,2,d,6,g,7,twelve,cluster0
14412,c,2,d,6,g,8,twelve,cluster0
14413,c,2,d,8,h,5,twelve,cluster0
14414,c,2,e,1,a,3,twelve,cluster0
14415,c,2,e,1,a,4,twelve,cluster0
14416,c,2,e,1,a,5,twelve,cluster0
14417,c,2,e,1,b,4,twelve,cluster0
14418,c,2,e,1,b,5,twelve,cluster0
14419,c,2,e,1,b,6,twelve,cluster0
14420,c,2,e,1,c,6,twelve,cluster0
14421,c,2,e,1,c,7,twelve,cluster0
14422,c,2,e,1,d,4,twelve,cluster0
14423,c,2,e,1,d,6,twelve,cluster0
14424,c,2,e,1,d,7,twelve,cluster0
14425,c,2,e,1,e,6,twelve,cluster0
14426,c,2,e,1,e,7,twelve,cluster0
14427,c,2,e,1,e,8,twelve,cluster0
14428,c,2,e,1,f,3,twelve,cluster0
14429,c,2,e,1,f,4,twelve,cluster0
14430,c,2,e,1,f,5,twelve,cluster0
14431,c,2,e,1,f,6,twelve,cluster0
14432,c,2,e,1,f,7,twelve,cluster0
14433,c,2,e,1,f,8,twelve,cluster0
14434,c,2,e,1,g,2,twelve,cluster0
14435,c,2,e,1,g,3,twelve,cluster0
14436,c,2,e,1,g,4,twelve,cluster0
14437,c,2,e,1,g,5,twelve,cluster0
14438,c,2,e,1,g,6,twelve,cluster0
14439,c,2,e,1,g,7,twelve,cluster0
14440,c,2,e,1,g,8,twelve,cluster0
14441,c,2,e,1,h,3,twelve,cluster0
14442,c,2,e,1,h,4,twelve,cluster0
14443,c,2,e,1,h,5,twelve,cluster0
14444,c,2,e,1,h,6,twelve,cluster0
14445,c,2,e,1,h,7,twelve,cluster0
14446,c,2,e,2,a,3,twelve,cluster0
14447,c,2,e,2,a,4,twelve,cluster0
14448,c,2,e,2,a,5,twelve,cluster0
14449,c,2,e,2,b,4,twelve,cluster0
14450,c,2,e,2,b,5,twelve,cluster0
14451,c,2,e,2,b,6,twelve,cluster0
14452,c,2,e,2,c,6,twelve,cluster0
14453,c,2,e,2,c,7,twelve,cluster0
14454,c,2,e,2,d,4,twelve,cluster0
14455,c,2,e,2,d,6,twelve,cluster0
14456,c,2,e,2,d,7,twelve,cluster0
14457,c,2,e,2,e,6,twelve,cluster0
14458,c,2,e,2,e,7,twelve,cluster0
14459,c,2,e,2,e,8,twelve,cluster0
14460,c,2,e,2,f,4,twelve,cluster0
14461,c,2,e,2,f,5,twelve,cluster0
14462,c,2,e,2,f,6,twelve,cluster0
14463,c,2,e,2,f,7,twelve,cluster0
14464,c,2,e,2,f,8,twelve,cluster0
14465,c,2,e,2,g,2,twelve,cluster0
14466,c,2,e,2,g,3,twelve,cluster0
14467,c,2,e,2,g,4,twelve,cluster0
14468,c,2,e,2,g,5,twelve,cluster0
14469,c,2,e,2,g,6,twelve,cluster0
14470,c,2,e,2,g,7,twelve,cluster0
14471,c,2,e,2,g,8,twelve,cluster0
14472,c,2,e,2,h,3,twelve,cluster0
14473,c,2,e,2,h,4,twelve,cluster0
14474,c,2,e,2,h,5,twelve,cluster0
14475,c,2,e,2,h,6,twelve,cluster0
14476,c,2,e,2,h,7,twelve,cluster0
14477,c,2,e,3,b,4,twelve,cluster0
14478,c,2,e,3,b,5,twelve,cluster0
14479,c,2,e,3,b,6,twelve,cluster0
14480,c,2,e,3,c,6,twelve,cluster0
14481,c,2,e,3,c,7,twelve,cluster0
14482,c,2,e,3,d,6,twelve,cluster0
14483,c,2,e,3,d,7,twelve,cluster0
14484,c,2,e,3,e,6,twelve,cluster0
14485,c,2,e,3,e,7,twelve,cluster0
14486,c,2,e,3,e,8,twelve,cluster0
14487,c,2,e,3,f,5,twelve,cluster0
14488,c,2,e,3,f,6,twelve,cluster0
14489,c,2,e,3,f,7,twelve,cluster0
14490,c,2,e,3,f,8,twelve,cluster0
14491,c,2,e,3,g,3,twelve,cluster0
14492,c,2,e,3,g,4,twelve,cluster0
14493,c,2,e,3,g,5,twelve,cluster0
14494,c,2,e,3,g,6,twelve,cluster0
14495,c,2,e,3,g,7,twelve,cluster0
14496,c,2,e,3,g,8,twelve,cluster0
14497,c,2,e,3,h,3,twelve,cluster0
14498,c,2,e,3,h,4,twelve,cluster0
14499,c,2,e,3,h,5,twelve,cluster0
14500,c,2,e,3,h,6,twelve,cluster0
14501,c,2,e,3,h,7,twelve,cluster0
14502,c,2,e,3,h,8,twelve,cluster0
14503,c,2,e,4,b,4,twelve,cluster0
14504,c,2,e,4,b,5,twelve,cluster0
14505,c,2,e,4,b,6,twelve,cluster0
14506,c,2,e,4,c,4,twelve,cluster0
14507,c,2,e,4,c,5,twelve,cluster0
14508,c,2,e,4,c,6,twelve,cluster0
14509,c,2,e,4,c,7,twelve,cluster0
14510,c,2,e,4,d,6,twelve,cluster0
14511,c,2,e,4,d,7,twelve,cluster0
14512,c,2,e,4,e,6,twelve,cluster0
14513,c,2,e,4,e,7,twelve,cluster0
14514,c,2,e,5,f,3,twelve,cluster0
14515,c,2,e,5,f,7,twelve,cluster0
14516,c,2,e,5,g,3,twelve,cluster0
14517,c,2,e,5,g,4,twelve,cluster0
14518,c,2,e,5,g,5,twelve,cluster0
14519,c,2,e,5,g,6,twelve,cluster0
14520,c,2,e,5,g,7,twelve,cluster0
14521,c,2,e,6,a,4,twelve,cluster0
14522,c,2,e,6,a,5,twelve,cluster0
14523,c,2,e,6,a,6,twelve,cluster0
14524,c,2,e,6,b,6,twelve,cluster0
14525,c,2,e,6,b,7,twelve,cluster0
14526,c,2,e,6,b,8,twelve,cluster0
14527,c,2,e,6,c,7,twelve,cluster0
14528,c,2,e,6,c,8,twelve,cluster0
14529,c,2,e,6,d,8,twelve,cluster0
14530,c,2,e,6,e,2,twelve,cluster0
14531,c,2,e,6,e,8,twelve,cluster0
14532,c,2,e,6,f,2,twelve,cluster0
14533,c,2,e,6,f,3,twelve,cluster0
14534,c,2,e,6,f,8,twelve,cluster0
14535,c,2,e,6,g,2,twelve,cluster0
14536,c,2,e,6,g,3,twelve,cluster0
14537,c,2,e,6,g,7,twelve,cluster0
14538,c,2,e,6,g,8,twelve,cluster0
14539,c,2,e,6,h,3,twelve,cluster0
14540,c,2,e,6,h,4,twelve,cluster0
14541,c,2,e,6,h,5,twelve,cluster0
14542,c,2,e,6,h,6,twelve,cluster0
14543,c,2,e,7,a,5,twelve,cluster0
14544,c,2,e,7,a,6,twelve,cluster0
14545,c,2,e,7,a,7,twelve,cluster0
14546,c,2,e,7,b,4,twelve,cluster0
14547,c,2,e,7,e,2,twelve,cluster0
14548,c,2,e,7,f,2,twelve,cluster0
14549,c,2,e,7,f,3,twelve,cluster0
14550,c,2,e,7,f,4,twelve,cluster0
14551,c,2,e,7,f,5,twelve,cluster0
14552,c,2,e,7,g,2,twelve,cluster0
14553,c,2,e,7,g,3,twelve,cluster0
14554,c,2,e,7,g,4,twelve,cluster0
14555,c,2,e,7,g,5,twelve,cluster0
14556,c,2,e,7,g,6,twelve,cluster0
14557,c,2,e,7,g,7,twelve,cluster0
14558,c,2,e,7,h,3,twelve,cluster0
14559,c,2,e,7,h,4,twelve,cluster0
14560,c,2,e,7,h,5,twelve,cluster0
14561,c,2,e,7,h,6,twelve,cluster0
14562,c,2,e,7,h,7,twelve,cluster0
14563,c,2,e,8,a,6,twelve,cluster0
14564,c,2,e,8,a,7,twelve,cluster0
14565,c,2,e,8,a,8,twelve,cluster0
14566,c,2,e,8,b,4,twelve,cluster0
14567,c,2,e,8,b,5,twelve,cluster0
14568,c,2,e,8,b,6,twelve,cluster0
14569,c,2,e,8,b,7,twelve,cluster0
14570,c,2,e,8,b,8,twelve,cluster0
14571,c,2,e,8,d,4,twelve,cluster0
14572,c,2,e,8,e,2,twelve,cluster0
14573,c,2,e,8,f,2,twelve,cluster0
14574,c,2,e,8,f,3,twelve,cluster0
14575,c,2,e,8,f,4,twelve,cluster0
14576,c,2,e,8,f,5,twelve,cluster0
14577,c,2,e,8,f,6,twelve,cluster0
14578,c,2,e,8,g,2,twelve,cluster0
14579,c,2,e,8,g,3,twelve,cluster0
14580,c,2,e,8,g,4,twelve,cluster0
14581,c,2,e,8,g,5,twelve,cluster0
14582,c,2,e,8,g,6,twelve,cluster0
14583,c,2,e,8,g,7,twelve,cluster0
14584,c,2,e,8,g,8,twelve,cluster0
14585,c,2,e,8,h,3,twelve,cluster0
14586,c,2,e,8,h,4,twelve,cluster0
14587,c,2,e,8,h,5,twelve,cluster0
14588,c,2,e,8,h,6,twelve,cluster0
14589,c,2,e,8,h,7,twelve,cluster0
14590,c,2,f,1,a,3,twelve,cluster0
14591,c,2,f,1,a,4,twelve,cluster0
14592,c,2,f,1,a,5,twelve,cluster0
14593,c,2,f,1,b,4,twelve,cluster0
14594,c,2,f,1,b,5,twelve,cluster0
14595,c,2,f,1,b,6,twelve,cluster0
14596,c,2,f,2,a,3,twelve,cluster0
14597,c,2,f,2,a,4,twelve,cluster0
14598,c,2,f,2,a,5,twelve,cluster0
14599,c,2,f,2,b,4,twelve,cluster0
14600,c,2,f,2,b,5,twelve,cluster0
14601,c,2,f,2,b,6,twelve,cluster0
14602,c,2,f,3,b,4,twelve,cluster0
14603,c,2,f,3,b,5,twelve,cluster0
14604,c,2,f,3,b,6,twelve,cluster0
14605,c,2,f,3,g,5,twelve,cluster0
14606,c,2,f,3,h,3,twelve,cluster0
14607,c,2,f,3,h,4,twelve,cluster0
14608,c,2,f,3,h,5,twelve,cluster0
14609,c,2,f,5,a,5,twelve,cluster0
14610,c,2,f,5,a,6,twelve,cluster0
14611,c,2,f,5,a,7,twelve,cluster0
14612,c,2,f,5,b,6,twelve,cluster0
14613,c,2,f,5,b,7,twelve,cluster0
14614,c,2,f,5,b,8,twelve,cluster0
14615,c,2,f,5,e,2,twelve,cluster0
14616,c,2,f,5,f,2,twelve,cluster0
14617,c,2,f,5,g,7,twelve,cluster0
14618,c,2,f,5,h,5,twelve,cluster0
14619,c,2,f,5,h,6,twelve,cluster0
14620,c,2,f,5,h,7,twelve,cluster0
14621,c,2,f,6,b,7,twelve,cluster0
14622,c,2,f,6,b,8,twelve,cluster0
14623,c,2,f,6,c,7,twelve,cluster0
14624,c,2,f,6,c,8,twelve,cluster0
14625,c,2,f,6,d,7,twelve,cluster0
14626,c,2,f,6,d,8,twelve,cluster0
14627,c,2,f,6,e,8,twelve,cluster0
14628,c,2,f,6,f,8,twelve,cluster0
14629,c,2,f,6,g,3,twelve,cluster0
14630,c,2,f,6,g,4,twelve,cluster0
14631,c,2,f,6,h,3,twelve,cluster0
14632,c,2,f,6,h,4,twelve,cluster0
14633,c,2,f,6,h,5,twelve,cluster0
14634,c,2,f,6,h,6,twelve,cluster0
14635,c,2,f,7,a,5,twelve,cluster0
14636,c,2,f,7,a,6,twelve,cluster0
14637,c,2,f,7,a,7,twelve,cluster0
14638,c,2,f,7,b,4,twelve,cluster0
14639,c,2,f,7,g,5,twelve,cluster0
14640,c,2,f,7,h,5,twelve,cluster0
14641,c,2,f,7,h,6,twelve,cluster0
14642,c,2,f,7,h,7,twelve,cluster0
14643,c,2,f,8,a,6,twelve,cluster0
14644,c,2,f,8,a,7,twelve,cluster0
14645,c,2,f,8,a,8,twelve,cluster0
14646,c,2,f,8,b,4,twelve,cluster0
14647,c,2,f,8,b,5,twelve,cluster0
14648,c,2,g,1,a,3,twelve,cluster0
14649,c,2,g,1,a,4,twelve,cluster0
14650,c,2,g,1,a,5,twelve,cluster0
14651,c,2,g,1,b,4,twelve,cluster0
14652,c,2,g,1,b,5,twelve,cluster0
14653,c,2,g,1,b,6,twelve,cluster0
14654,c,2,g,2,a,3,twelve,cluster0
14655,c,2,g,2,a,4,twelve,cluster0
14656,c,2,g,2,a,5,twelve,cluster0
14657,c,2,g,2,b,4,twelve,cluster0
14658,c,2,g,2,b,5,twelve,cluster0
14659,c,2,g,2,b,6,twelve,cluster0
14660,c,2,g,3,b,4,twelve,cluster0
14661,c,2,g,3,b,5,twelve,cluster0
14662,c,2,g,3,b,6,twelve,cluster0
14663,c,2,g,4,g,7,twelve,cluster0
14664,c,2,g,4,g,8,twelve,cluster0
14665,c,2,g,5,a,5,twelve,cluster0
14666,c,2,g,5,a,6,twelve,cluster0
14667,c,2,g,5,a,7,twelve,cluster0
14668,c,2,g,5,b,6,twelve,cluster0
14669,c,2,g,5,b,7,twelve,cluster0
14670,c,2,g,5,b,8,twelve,cluster0
14671,c,2,g,5,c,6,twelve,cluster0
14672,c,2,g,5,c,7,twelve,cluster0
14673,c,2,g,5,c,8,twelve,cluster0
14674,c,2,g,5,g,3,twelve,cluster0
14675,c,2,g,6,c,7,twelve,cluster0
14676,c,2,g,6,c,8,twelve,cluster0
14677,c,2,g,6,d,7,twelve,cluster0
14678,c,2,g,6,d,8,twelve,cluster0
14679,c,2,g,6,e,7,twelve,cluster0
14680,c,2,g,6,e,8,twelve,cluster0
14681,c,2,g,6,f,8,twelve,cluster0
14682,c,2,g,6,g,8,twelve,cluster0
14683,c,2,g,7,a,5,twelve,cluster0
14684,c,2,g,7,a,6,twelve,cluster0
14685,c,2,g,7,a,7,twelve,cluster0
14686,c,2,g,7,b,4,twelve,cluster0
14687,c,2,g,8,a,6,twelve,cluster0
14688,c,2,g,8,a,7,twelve,cluster0
14689,c,2,g,8,a,8,twelve,cluster0
14690,c,2,g,8,b,4,twelve,cluster0
14691,c,2,g,8,b,5,twelve,cluster0
14692,c,2,h,1,a,3,twelve,cluster0
14693,c,2,h,1,a,4,twelve,cluster0
14694,c,2,h,1,a,5,twelve,cluster0
14695,c,2,h,1,b,4,twelve,cluster0
14696,c,2,h,1,b,5,twelve,cluster0
14697,c,2,h,1,b,6,twelve,cluster0
14698,c,2,h,1,c,8,twelve,cluster0
14699,c,2,h,1,h,3,twelve,cluster0
14700,c,2,h,1,h,4,twelve,cluster0
14701,c,2,h,1,h,5,twelve,cluster0
14702,c,2,h,1,h,6,twelve,cluster0
14703,c,2,h,1,h,7,twelve,cluster0
14704,c,2,h,1,h,8,twelve,cluster0
14705,c,2,h,2,a,3,twelve,cluster0
14706,c,2,h,2,a,4,twelve,cluster0
14707,c,2,h,2,a,5,twelve,cluster0
14708,c,2,h,2,b,4,twelve,cluster0
14709,c,2,h,2,b,5,twelve,cluster0
14710,c,2,h,2,b,6,twelve,cluster0
14711,c,2,h,2,c,8,twelve,cluster0
14712,c,2,h,2,f,2,twelve,cluster0
14713,c,2,h,2,h,4,twelve,cluster0
14714,c,2,h,2,h,5,twelve,cluster0
14715,c,2,h,2,h,6,twelve,cluster0
14716,c,2,h,2,h,7,twelve,cluster0
14717,c,2,h,2,h,8,twelve,cluster0
14718,c,2,h,3,b,4,twelve,cluster0
14719,c,2,h,3,b,5,twelve,cluster0
14720,c,2,h,3,b,6,twelve,cluster0
14721,c,2,h,3,c,8,twelve,cluster0
14722,c,2,h,3,h,7,twelve,cluster0
14723,c,2,h,3,h,8,twelve,cluster0
14724,c,2,h,4,c,8,twelve,cluster0
14725,c,2,h,4,g,7,twelve,cluster0
14726,c,2,h,4,g,8,twelve,cluster0
14727,c,2,h,4,h,6,twelve,cluster0
14728,c,2,h,4,h,7,twelve,cluster0
14729,c,2,h,5,a,5,twelve,cluster0
14730,c,2,h,5,a,6,twelve,cluster0
14731,c,2,h,5,a,7,twelve,cluster0
14732,c,2,h,5,b,6,twelve,cluster0
14733,c,2,h,5,b,7,twelve,cluster0
14734,c,2,h,5,b,8,twelve,cluster0
14735,c,2,h,5,c,6,twelve,cluster0
14736,c,2,h,5,c,7,twelve,cluster0
14737,c,2,h,5,c,8,twelve,cluster0
14738,c,2,h,5,d,6,twelve,cluster0
14739,c,2,h,5,d,7,twelve,cluster0
14740,c,2,h,5,d,8,twelve,cluster0
14741,c,2,h,5,e,6,twelve,cluster0
14742,c,2,h,5,e,7,twelve,cluster0
14743,c,2,h,5,e,8,twelve,cluster0
14744,c,2,h,5,f,3,twelve,cluster0
14745,c,2,h,5,f,4,twelve,cluster0
14746,c,2,h,5,f,8,twelve,cluster0
14747,c,2,h,5,g,8,twelve,cluster0
14748,c,2,h,5,h,8,twelve,cluster0
14749,c,2,h,6,e,7,twelve,cluster0
14750,c,2,h,6,e,8,twelve,cluster0
14751,c,2,h,6,f,2,twelve,cluster0
14752,c,2,h,6,f,7,twelve,cluster0
14753,c,2,h,6,f,8,twelve,cluster0
14754,c,2,h,6,g,2,twelve,cluster0
14755,c,2,h,6,g,8,twelve,cluster0
14756,c,2,h,6,h,2,twelve,cluster0
14757,c,2,h,6,h,8,twelve,cluster0
14758,c,2,h,7,a,5,twelve,cluster0
14759,c,2,h,7,a,6,twelve,cluster0
14760,c,2,h,7,a,7,twelve,cluster0
14761,c,2,h,7,b,4,twelve,cluster0
14762,c,2,h,7,h,3,twelve,cluster0
14763,c,2,h,8,a,6,twelve,cluster0
14764,c,2,h,8,a,7,twelve,cluster0
14765,c,2,h,8,a,8,twelve,cluster0
14766,c,2,h,8,b,4,twelve,cluster0
14767,c,2,h,8,b,5,twelve,cluster0
14768,c,2,h,8,b,6,twelve,cluster0
14769,c,2,h,8,b,7,twelve,cluster0
14770,c,2,h,8,b,8,twelve,cluster0
14771,c,2,h,8,c,8,twelve,cluster0
14772,c,2,h,8,h,3,twelve,cluster0
14773,c,2,h,8,h,4,twelve,cluster0
14774,c,2,h,8,h,5,twelve,cluster0
14775,c,3,a,1,e,3,twelve,cluster0
14776,c,3,a,1,e,5,twelve,cluster0
14777,c,3,a,1,f,3,twelve,cluster0
14778,c,3,a,1,g,3,twelve,cluster0
14779,c,3,a,1,g,4,twelve,cluster0
14780,c,3,a,1,g,5,twelve,cluster0
14781,c,3,a,1,g,6,twelve,cluster0
14782,c,3,a,1,g,7,twelve,cluster0
14783,c,3,a,2,e,3,twelve,cluster0
14784,c,3,a,2,f,3,twelve,cluster0
14785,c,3,a,2,g,3,twelve,cluster0
14786,c,3,a,2,g,4,twelve,cluster0
14787,c,3,a,2,g,5,twelve,cluster0
14788,c,3,a,2,g,6,twelve,cluster0
14789,c,3,a,2,h,4,twelve,cluster0
14790,c,3,a,2,h,5,twelve,cluster0
14791,c,3,a,2,h,6,twelve,cluster0
14792,c,3,a,3,e,3,twelve,cluster0
14793,c,3,a,3,f,3,twelve,cluster0
14794,c,3,a,3,g,3,twelve,cluster0
14795,c,3,a,3,g,4,twelve,cluster0
14796,c,3,a,3,g,5,twelve,cluster0
14797,c,3,a,3,g,6,twelve,cluster0
14798,c,3,a,3,h,4,twelve,cluster0
14799,c,3,a,3,h,5,twelve,cluster0
14800,c,3,a,3,h,6,twelve,cluster0
14801,c,3,a,3,h,7,twelve,cluster0
14802,c,3,a,4,g,4,twelve,cluster0
14803,c,3,a,4,g,5,twelve,cluster0
14804,c,3,a,4,g,6,twelve,cluster0
14805,c,3,a,4,h,4,twelve,cluster0
14806,c,3,a,4,h,5,twelve,cluster0
14807,c,3,a,4,h,6,twelve,cluster0
14808,c,3,a,4,h,7,twelve,cluster0
14809,c,3,a,5,f,5,twelve,cluster0
14810,c,3,a,5,g,5,twelve,cluster0
14811,c,3,a,5,g,6,twelve,cluster0
14812,c,3,a,6,e,3,twelve,cluster0
14813,c,3,a,6,f,3,twelve,cluster0
14814,c,3,a,6,g,3,twelve,cluster0
14815,c,3,a,6,g,5,twelve,cluster0
14816,c,3,a,7,e,3,twelve,cluster0
14817,c,3,a,7,f,3,twelve,cluster0
14818,c,3,a,7,g,3,twelve,cluster0
14819,c,3,a,7,g,4,twelve,cluster0
14820,c,3,a,7,g,5,twelve,cluster0
14821,c,3,a,7,g,6,twelve,cluster0
14822,c,3,a,7,h,4,twelve,cluster0
14823,c,3,a,7,h,5,twelve,cluster0
14824,c,3,a,7,h,6,twelve,cluster0
14825,c,3,a,7,h,7,twelve,cluster0
14826,c,3,a,8,e,3,twelve,cluster0
14827,c,3,a,8,f,3,twelve,cluster0
14828,c,3,a,8,g,3,twelve,cluster0
14829,c,3,a,8,g,4,twelve,cluster0
14830,c,3,a,8,g,5,twelve,cluster0
14831,c,3,a,8,g,6,twelve,cluster0
14832,c,3,a,8,h,5,twelve,cluster0
14833,c,3,a,8,h,6,twelve,cluster0
14834,c,3,a,8,h,7,twelve,cluster0
14835,c,3,b,1,e,3,twelve,cluster0
14836,c,3,b,1,e,5,twelve,cluster0
14837,c,3,b,1,f,3,twelve,cluster0
14838,c,3,b,1,g,3,twelve,cluster0
14839,c,3,b,1,g,4,twelve,cluster0
14840,c,3,b,1,g,5,twelve,cluster0
14841,c,3,b,1,g,6,twelve,cluster0
14842,c,3,b,1,g,7,twelve,cluster0
14843,c,3,b,2,e,3,twelve,cluster0
14844,c,3,b,2,e,5,twelve,cluster0
14845,c,3,b,2,f,3,twelve,cluster0
14846,c,3,b,2,g,3,twelve,cluster0
14847,c,3,b,2,g,4,twelve,cluster0
14848,c,3,b,2,g,5,twelve,cluster0
14849,c,3,b,2,g,6,twelve,cluster0
14850,c,3,b,2,g,7,twelve,cluster0
14851,c,3,b,2,h,4,twelve,cluster0
14852,c,3,b,2,h,5,twelve,cluster0
14853,c,3,b,2,h,6,twelve,cluster0
14854,c,3,b,3,e,3,twelve,cluster0
14855,c,3,b,3,f,3,twelve,cluster0
14856,c,3,b,3,g,3,twelve,cluster0
14857,c,3,b,3,g,4,twelve,cluster0
14858,c,3,b,3,g,5,twelve,cluster0
14859,c,3,b,3,g,6,twelve,cluster0
14860,c,3,b,3,h,4,twelve,cluster0
14861,c,3,b,3,h,5,twelve,cluster0
14862,c,3,b,3,h,6,twelve,cluster0
14863,c,3,b,3,h,7,twelve,cluster0
14864,c,3,b,4,g,4,twelve,cluster0
14865,c,3,b,4,g,5,twelve,cluster0
14866,c,3,b,4,g,6,twelve,cluster0
14867,c,3,b,4,h,4,twelve,cluster0
14868,c,3,b,4,h,5,twelve,cluster0
14869,c,3,b,4,h,6,twelve,cluster0
14870,c,3,b,4,h,7,twelve,cluster0
14871,c,3,b,5,f,5,twelve,cluster0
14872,c,3,b,5,g,5,twelve,cluster0
14873,c,3,b,5,g,6,twelve,cluster0
14874,c,3,b,6,e,3,twelve,cluster0
14875,c,3,b,6,f,3,twelve,cluster0
14876,c,3,b,6,g,3,twelve,cluster0
14877,c,3,b,6,g,5,twelve,cluster0
14878,c,3,b,7,e,3,twelve,cluster0
14879,c,3,b,7,f,3,twelve,cluster0
14880,c,3,b,7,g,3,twelve,cluster0
14881,c,3,b,7,g,4,twelve,cluster0
14882,c,3,b,7,g,5,twelve,cluster0
14883,c,3,b,7,g,6,twelve,cluster0
14884,c,3,b,7,h,4,twelve,cluster0
14885,c,3,b,7,h,5,twelve,cluster0
14886,c,3,b,7,h,6,twelve,cluster0
14887,c,3,b,7,h,7,twelve,cluster0
14888,c,3,b,8,e,3,twelve,cluster0
14889,c,3,b,8,f,3,twelve,cluster0
14890,c,3,b,8,g,3,twelve,cluster0
14891,c,3,b,8,g,4,twelve,cluster0
14892,c,3,b,8,g,5,twelve,cluster0
14893,c,3,b,8,g,6,twelve,cluster0
14894,c,3,b,8,h,5,twelve,cluster0
14895,c,3,b,8,h,6,twelve,cluster0
14896,c,3,b,8,h,7,twelve,cluster0
14897,c,3,c,1,g,3,twelve,cluster0
14898,c,3,c,1,g,4,twelve,cluster0
14899,c,3,c,1,g,5,twelve,cluster0
14900,c,3,c,1,g,6,twelve,cluster0
14901,c,3,c,1,g,7,twelve,cluster0
14902,c,3,c,2,g,3,twelve,cluster0
14903,c,3,c,2,g,4,twelve,cluster0
14904,c,3,c,2,g,5,twelve,cluster0
14905,c,3,c,2,g,6,twelve,cluster0
14906,c,3,c,2,g,7,twelve,cluster0
14907,c,3,c,2,h,3,twelve,cluster0
14908,c,3,c,2,h,4,twelve,cluster0
14909,c,3,c,2,h,5,twelve,cluster0
14910,c,3,c,2,h,6,twelve,cluster0
14911,c,3,c,4,g,4,twelve,cluster0
14912,c,3,c,4,g,5,twelve,cluster0
14913,c,3,c,4,g,6,twelve,cluster0
14914,c,3,c,4,h,4,twelve,cluster0
14915,c,3,c,4,h,5,twelve,cluster0
14916,c,3,c,4,h,6,twelve,cluster0
14917,c,3,c,4,h,7,twelve,cluster0
14918,c,3,c,5,f,5,twelve,cluster0
14919,c,3,c,5,g,5,twelve,cluster0
14920,c,3,c,5,g,6,twelve,cluster0
14921,c,3,c,6,e,3,twelve,cluster0
14922,c,3,c,6,f,3,twelve,cluster0
14923,c,3,c,6,g,3,twelve,cluster0
14924,c,3,c,6,g,5,twelve,cluster0
14925,c,3,c,7,e,3,twelve,cluster0
14926,c,3,c,7,f,3,twelve,cluster0
14927,c,3,c,7,g,3,twelve,cluster0
14928,c,3,c,7,h,4,twelve,cluster0
14929,c,3,c,8,e,3,twelve,cluster0
14930,c,3,c,8,f,3,twelve,cluster0
14931,c,3,c,8,g,3,twelve,cluster0
14932,c,3,c,8,g,4,twelve,cluster0
14933,c,3,c,8,g,5,twelve,cluster0
14934,c,3,c,8,g,6,twelve,cluster0
14935,c,3,c,8,h,5,twelve,cluster0
14936,c,3,c,8,h,6,twelve,cluster0
14937,c,3,c,8,h,7,twelve,cluster0
14938,c,3,d,1,g,3,twelve,cluster0
14939,c,3,d,1,g,4,twelve,cluster0
14940,c,3,d,1,g,5,twelve,cluster0
14941,c,3,d,1,g,6,twelve,cluster0
14942,c,3,d,1,g,7,twelve,cluster0
14943,c,3,d,2,g,3,twelve,cluster0
14944,c,3,d,2,g,4,twelve,cluster0
14945,c,3,d,2,g,5,twelve,cluster0
14946,c,3,d,2,g,6,twelve,cluster0
14947,c,3,d,2,g,7,twelve,cluster0
14948,c,3,d,2,h,4,twelve,cluster0
14949,c,3,d,2,h,5,twelve,cluster0
14950,c,3,d,2,h,6,twelve,cluster0
14951,c,3,d,3,g,3,twelve,cluster0
14952,c,3,d,3,g,4,twelve,cluster0
